guid,crc?,<PrgDispCategory>,<PrgDispTiming>,<HunterRank>,<PrgDispHRCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispIconL>,<PrgDispIconS>,<QuestNumber>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
98b0281e-033d-4099-a215-12c33aa35b01,3358346656,集会所,集会所進行003_01,,,EV_PRO_HALL_003_01_01,←がON,EV_PRO_HALL_003_01_02,←がOFF,QN000602,←が未クリア,EV_PRO_HALL_003_99_01,←がOFF,"""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h003_02,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
2cd9a1a0-e631-45b0-8693-d494019a8e2a,3818349403,集会所,集会所進行003_01,,,EV_PRO_HALL_003_01_02,←がON,QUEST_LEVEL_3,←の集会所セレクトクエストが規定数未クリア,QN000602,←が未クリア,"""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h003_03,"★３セレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","3★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés 3★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave 3★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der 3★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave de 3★
Misiones restantes: <COL YEL>{0}</COL>","Выполнение ключ. задания, 3★
Осталось заданий: <COL YEL>{0}</COL>","Ukończone 3★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL> ",,,"Conclusão de Missão-chave 3★:
<COL YEL>{0} missão(ões)</COL> restando","★3 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成★3精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成★3精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <BSL>★3</BSL>:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
2c80dd6d-0104-488f-a22f-e52e3460d20e,4208039125,集会所,集会所進行003_99,,,EV_PRO_HALL_003_99_01,←がON,EV_PRO_HALL_003_99_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h003_04,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
e70dfe63-248a-4dcc-80dd-8cfeaecfffdf,4107389804,集会所,集会所進行003_99,,,EV_PRO_HALL_003_99_02,←がON,QN010403,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010403,prg_disp_h003_05,"<COL YEL>集会所★４緊急クエストをクリア</COL>
{0}","<COL YEL>4★ Hub Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente du
Grand-Camp 4★ :</COL> {0}","<COL YEL>Missioni urgenti base
di caccia 4★:</COL> {0}","<COL YEL>Dringende 4★-Stätten-Quest:</COL>
{0}","<COL YEL>Mis. urgente 4★ sala reunión:</COL>
{0}","<COL YEL>Срочное зад. в З. собр., 4★:</COL>
{0}","<COL YEL>4★ pilne zadanie Centrum:</COL>
{0}",,,"<COL YEL>Missão Urgente da AdE 4★:</COL>
{0}","<COL YEL>집회소 ★4 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★4的緊急任務</COL>
{0}","<COL YEL>完成集会所的★4紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة المركز العاجلة من
المستوى <BSL>★4</BSL>:</COL>{0}",,,,,,,,,,,
e54ffd29-4504-43d2-9722-921eba3b57ed,3665768488,集会所,集会所進行004_01,,,EV_PRO_HALL_004_01_01,←がON,EV_PRO_HALL_004_01_02,←がOFF,QUEST_LEVEL_4,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h004_01,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
2fd04e7f-a837-4ff4-a464-54556c08e881,2300925620,集会所,集会所進行004_01,,,EV_PRO_HALL_004_01_02,←がON,QUEST_LEVEL_4,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h004_02,"★４セレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","4★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés 4★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave 4★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der 4★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave de 4★
Misiones restantes: <COL YEL>{0}</COL>","Выполнение ключ. задания, 4★
Осталось заданий: <COL YEL>{0}</COL>","Ukończone 4★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL> ",,,"Conclusão de Missão-chave 4★:
<COL YEL>{0} missão(ões)</COL> restando","★4 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成★4精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成★4精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <BSL>★4</BSL>:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
290065b6-7247-4518-b977-8fff2f276ba3,3521860039,集会所,集会所進行004_99,,,QUEST_LEVEL_4,←の集会所セレクトクエストを規定数クリア,EV_PRO_HALL_004_99_01,←がOFF,"""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h004_03,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
fc657442-567c-401b-a3df-107f7f1be1e3,3149882243,集会所,集会所進行004_99,,,EV_PRO_HALL_004_99_01,←がON,EV_PRO_HALL_004_99_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h004_04,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
60b7469a-7020-4146-889b-80b594cbb366,924205839,集会所,集会所進行004_99,,,EV_PRO_HALL_004_99_02,←がON,QN010503,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010503,prg_disp_h004_05,"<COL YEL>集会所★５緊急クエストをクリア</COL>
{0}","<COL YEL>5★ Hub Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente du
Grand-Camp 5★ :</COL> {0}","<COL YEL>Missioni urgenti base
di caccia 5★:</COL> {0}","<COL YEL>Dringende 5★-Stätten-Quest:</COL>
{0}","<COL YEL>Mis. urgente 5★ sala reunión:</COL>
{0}","<COL YEL>Срочное зад. в З. собр., 5★:</COL>
{0}","<COL YEL>5★ pilne zadanie Centrum:</COL>
{0}",,,"<COL YEL>Missão Urgente da AdE 5★:</COL>
{0}","<COL YEL>집회소 ★5 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★5的緊急任務</COL>
{0}","<COL YEL>完成集会所的★5紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة المركز العاجلة من
المستوى <BSL>★5</BSL>:</COL>{0}",,,,,,,,,,,
40998b2a-3158-4201-bb3c-a131ac078bf7,3352677687,集会所,集会所進行005_01,,,QN010503,←をクリア,EV_PRO_HALL_005_01_01,←がOFF,"""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h005_01,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
58421e08-ee4b-4f81-b6f0-66cc7c60d474,2541511961,集会所,集会所進行005_01,,,EV_PRO_HALL_005_01_01,←がON,EV_PRO_HALL_005_01_02,←がOFF,QUEST_LEVEL_5,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h005_02,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
a8d12204-4b8d-426a-a680-df606d859adb,2252605643,集会所,集会所進行005_01,,,EV_PRO_HALL_005_01_02,←がON,QUEST_LEVEL_5,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h005_03,"★５セレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","5★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés 5★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave 5★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der 5★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave de 5★
Misiones restantes: <COL YEL>{0}</COL>","Выполнение ключ. задания, 5★
Осталось заданий: <COL YEL>{0}</COL>","Ukończone 5★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL> ",,,"Conclusão de Missão-chave 5★:
<COL YEL>{0} missão(ões)</COL> restando","★5 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成★5精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成★5精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <BSL>★5</BSL>:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
d6b64f87-4e02-438e-b758-25b888d84ac6,1396921045,集会所,集会所進行005_99,,,QUEST_LEVEL_5,←の集会所セレクトクエストを規定数クリア,EV_PRO_HALL_005_99_01,←がOFF,"""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h005_04,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
3d4cd989-3953-4d9c-abc7-e2457a3073ea,3455746132,集会所,集会所進行005_99,,,EV_PRO_HALL_005_99_01,←がON,EV_PRO_HALL_005_99_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h005_05,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
d3a86699-fb91-4bdc-b5e8-c5b59d233a32,1338082468,集会所,集会所進行005_99,,,EV_PRO_HALL_005_99_02,←がON,QN010602,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010602,prg_disp_h005_06,"<COL YEL>集会所★６緊急クエストをクリア</COL>
{0}","<COL YEL>6★ Hub Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente du
Grand-Camp 6★ :</COL> {0}","<COL YEL>Missioni urgenti base
di caccia 6★:</COL> {0}","<COL YEL>Dringende 6★-Stätten-Quest:</COL>
{0}","<COL YEL>Mis. urgente 6★ sala reunión:</COL>
{0}","<COL YEL>Срочное зад. в З. собр., 6★:</COL>
{0}","<COL YEL>6★ pilne zadanie Centrum:</COL>
{0}",,,"<COL YEL>Missão Urgente da AdE 6★:</COL>
{0}","<COL YEL>집회소 ★6 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★6的緊急任務</COL>
{0}","<COL YEL>完成集会所的★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة المركز العاجلة من
المستوى <BSL>★6</BSL>:</COL>{0}",,,,,,,,,,,
58be9eac-364b-4f73-a6d2-90d18e099eed,2699367792,集会所,集会所進行006_01,,,EV_PRO_HALL_006_01_01,←がON,EV_PRO_HALL_006_01_02,←がOFF,EV_PRO_HALL_006_02_01,←がOFF,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h006_01,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
57c48739-d427-4c07-8dd9-fea4668f3f47,3655572971,集会所,集会所進行006_01,,,EV_PRO_HALL_006_01_02,←がON,QUEST_LEVEL_6_HALF,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h006_02,"★６セレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","6★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés 6★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave 6★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der 6★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave de 6★
Misiones restantes: <COL YEL>{0}</COL>","Выполнение ключ. задания, 6★
Осталось заданий: <COL YEL>{0}</COL>","Ukończone 6★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL> ",,,"Conclusão de Missão-chave 6★:
<COL YEL>{0} missão(ões)</COL> restando","★6 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成★6精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成★6精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <BSL>★6</BSL>:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
af20f4bb-4d06-4276-87bb-86ff00248f1c,3141358989,集会所,集会所進行006_02,,,EV_PRO_HALL_006_02_01,←がON,EV_PRO_HALL_006_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h006_03,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
7a0106a3-9411-478d-9956-1a4e5d35f769,3567158337,集会所,集会所進行006_02,,,EV_PRO_HALL_006_02_02,←がON,QN010603,←が未クリア,"""""","""""","""""","""""","""""","""""",受注アイコン,アイコンなし,QN010603,prg_disp_h006_04,"<COL YEL>集会所★６緊急クエストをクリア</COL>
{0}","<COL YEL>6★ Hub Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente du
Grand-Camp 6★ :</COL> {0}","<COL YEL>Missioni urgenti base
di caccia 6★:</COL> {0}","<COL YEL>Dringende 6★-Stätten-Quest:</COL>
{0}","<COL YEL>Mis. urgente 6★ sala reunión:</COL>
{0}","<COL YEL>Срочное зад. в З. собр., 6★:</COL>
{0}","<COL YEL>6★ pilne zadanie Centrum:</COL>
{0}",,,"<COL YEL>Missão Urgente da AdE 6★:</COL>
{0}","<COL YEL>집회소 ★6 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★6的緊急任務</COL>
{0}","<COL YEL>完成集会所的★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة المركز العاجلة من
المستوى <BSL>★6</BSL>:</COL>{0}",,,,,,,,,,,
a1f794bc-be47-445a-a3c5-09cfa7021b38,1619997012,集会所,集会所進行006_03,,,EV_PRO_HALL_006_03_01,←がON,EV_PRO_HALL_006_03_02,←がOFF,QUEST_LEVEL_6,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h006_05,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
de4e04b8-1ac9-4000-8abc-e5277cb06551,2448575636,集会所,集会所進行006_03,,,EV_PRO_HALL_006_03_02,←がON,QUEST_LEVEL_6,←の集会所セレクトクエストが規定数未クリア,QN010603,←をクリア,"""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h006_06,"★６セレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","6★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés 6★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave 6★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der 6★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave de 6★
Misiones restantes: <COL YEL>{0}</COL>","Выполнение ключ. задания, 6★
Осталось заданий: <COL YEL>{0}</COL>","Ukończone 6★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL> ",,,"Conclusão de Missão-chave 6★:
<COL YEL>{0} missão(ões)</COL> restando","★6 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成★6精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成★6精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <BSL>★6</BSL>:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
52d54664-f866-4791-9742-d138ac094c61,838442375,集会所,集会所進行006_99,,,QUEST_LEVEL_6,←の集会所セレクトクエストを規定数クリア,QN010603,←をクリア,EV_PRO_HALL_006_99_01,←がOFF,"""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h006_07,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
c817fee8-3e49-42b3-aaf1-3cef872457c8,2451913783,集会所,集会所進行006_99,,,EV_PRO_HALL_006_99_01,←がON,EV_PRO_HALL_006_99_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h006_08,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
