guid,crc?,<ID>,<Progress>,<Type>,<NpcNum>,<NpcName>,<Contents>,<Description>,<CommentNo>,<Condition>,<Note>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
74c6667f-d1bb-40c6-874f-2981cba7fcd3,4168514755,373,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Hanamusubi_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42983ab5-eebd-4e4a-8560-819096c9cc0d,3283142239,374,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Hanamusubi_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
099f4d76-9d9e-4b53-b8c4-c1cfed33a587,3418206549,375,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Hanamusubi_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fac127b2-d341-4efc-a6e1-b04e38e1f03b,3658691298,376,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Weapon_Open_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157c0b37-b73f-474c-b69a-7a30bd70cac9,2883082884,377,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Weapon_Open_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b1fd1ef-48a7-47c3-902c-1e025568e82c,901973845,378,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Pet_Cos_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4f4116-12e3-4fc2-aa70-092cf8b65ff0,1817198965,379,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Pet_Cos_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926602cf-d375-471e-9276-d87a36fa3c15,1297398858,380,"""""","""""","""""","""""","""""","""""","""""","""""","""""",ACTIONOPEN_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72aa94f6-6132-40ad-80a3-274979759273,246147179,381,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ROOM_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e008f398-4856-4579-9160-ca54b4a52265,2341261084,382,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ROOM_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c08288c3-50e8-442a-8631-c8e95e6d751b,1558173420,383,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ROOM_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e572f49f-4aa3-4ffb-9e29-185b5886acf6,2381061059,384,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_TRADE_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66f9cc2a-a3ec-4ae5-9a20-a172114e3e7a,1859743552,385,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_TRADE_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96b33c16-1005-4bdd-8197-93275be1c128,3872232122,386,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_TRADE_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bcca7ec-a8db-4d4e-b422-8c07cb1a9693,1071566170,387,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d0ec98-bc13-4370-9794-4b35aeb43b5a,1489352975,388,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f603368-9177-48eb-b0a0-3f88e681ecc8,2061019683,389,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e7bf0f9-7019-4075-b9da-0696c12c5a85,1510091871,390,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1db469b3-9974-42ef-b5b6-cdf32ab3cbb0,3406643969,391,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c6cd9d1-e09c-45f9-8e6e-8921ae196e1e,149187142,392,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7459d4b-48d3-4319-a59e-68ab1fe15edd,103013797,393,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0a4fba-5932-4549-a6ea-36942931c137,1674203134,394,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa2a7218-9b7e-4fd6-9ee1-274fdfc8c5b5,1621114890,395,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Ticket_K_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f598103b-5080-4fe7-966b-92051058dc09,3840371667,396,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Ticket_G_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453a032c-1070-422d-a214-85cad6e1da5b,1191721260,397,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62783fe0-fd4f-40f9-85d6-25449c0b81cb,876773794,398,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64ed08f4-7ee4-4a0b-9440-c7f0c3cbc13c,2122593284,399,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e5a0a0e-af52-4fb2-86d2-71bd15dd9ca3,3227558035,400,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768e3d3-31e3-443a-843c-439734233389,1829543567,401,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac318912-3706-47af-85e2-61dd6a525f87,3204230801,402,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af7cf71a-30d6-4dfd-b29c-77c735284f6b,3513574691,403,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499a885-d10d-45f6-8a3a-495119ddd11c,2731778332,404,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147b6239-2232-40eb-b333-cdbe1befbf23,1682532718,405,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837470d9-7dce-42b3-8207-b11c7f631f26,2293057016,406,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47765670-749d-4cfa-a6cb-c8d08965fd5d,1407126915,407,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Wirebug_Get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0af0b016-c6f1-41fc-a2f0-8a1f15a6cd45,2133058526,408,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_TRADE_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14328a8e-bb5f-4b5b-9953-89d067e5810a,1667435291,409,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_008_LECTURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc7298d9-47be-4033-82bb-ce1912d2618e,217993502,410,"""""","""""","""""","""""","""""","""""","""""","""""","""""",ARENA_OPEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473e65eb-5a4d-4527-b078-4ae8dfccf3b2,3550792336,411,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_NPC_003_001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382202a-167e-4a2f-b001-f2e7a2e7110d,681985007,412,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b79355-ff33-4b79-8ea9-3636789238a7,2746301929,413,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e33b1bd8-2063-446b-a13b-1e8a2609ee38,4101077608,414,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94420ca0-a9d8-4e1b-9949-a64b0482787d,4193219521,415,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_SMITHY_a_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e455d0c-76cb-494d-a934-0126e9718d59,2544320541,416,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_SMITHY_b_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d84e0657-f653-4e74-9c0f-15a13e2580dd,1328917176,417,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_HALL_ADD_008_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706e9ff-1c8d-4d16-b5d8-8668d9e15484,4202942996,418,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_HALL_ADD_008_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909aa916-6174-46ef-bef3-8b16474638d7,3455935738,419,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_HALL_ADD_008_01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbe8462e-828b-4c8a-849f-f86b60242212,2659999443,420,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_HALL_ADD_008_01_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80546ddc-fb4d-4c41-8b5e-5e9833f8ccfb,2631963506,421,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_HALL_ADD_008_99_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffdf3bbf-bb36-4310-a3a5-24d9d65b9981,3087365120,422,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_HALL_ADD_008_99_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edc22f24-34b6-4540-8309-cde8b3c4c21d,246614149,423,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfff4ef4-1063-414c-b3b2-e6eab2ea80d0,1458745594,424,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13b467a7-8539-493c-b212-82162315d81f,1542607996,425,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081411f-f0ad-4c9d-babc-c5967165cf5e,546018124,426,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbf1dd35-f9b6-45ab-a19e-c08ed19630b3,569999819,427,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_02_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c786840-e368-4ab8-a8d3-9df78a1a854c,3712077300,428,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_SELECT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6878945c-6247-47bd-b79c-50283d099042,1018325493,429,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_03_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39974a9b-a269-422d-a4da-17f73e439b86,253538904,430,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_03_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94a1b5da-8b5e-4155-ab45-2239a8877338,3849132656,431,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_03_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca09d81f-c70b-4857-9ca1-cbf13bf579fe,798138074,432,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_03_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cecdea85-0ef8-4aa6-875e-07746f15e980,540320263,433,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_04_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23c77cc2-cb44-4dc8-9178-3e9532d11549,1525689986,434,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_04_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f1012b-8fd4-41de-82c8-2a51cc73e6af,2042271253,435,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_04_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ed5974b-9c22-483f-bfaf-af9afcca22ae,2838116249,436,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_04_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0ac514b-2939-4789-a462-be23a09837ba,2077601250,437,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_SELECT_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b98dcd-d45e-4998-ab40-e81107bb02e2,2510940581,438,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_99_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825181-879f-40cc-9dfa-cdcdab6b10dc,132175829,439,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_99_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1cee164-5dc1-48d0-b82e-c98a5e5ef23b,1298708412,440,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a2858e1-b924-4a9a-8765-1c2d07598352,1345160653,441,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f37814c-98e8-4094-9fe1-de76e317f225,744998598,442,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13fd4950-01c0-4091-9787-8cabf3347ded,2089313355,443,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_01_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd716d79-ceaa-43ce-93cd-197bb2e0dd3d,4273815352,444,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_01_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b0c7cfd-e5ea-4338-9439-2287caa5d869,2036901475,445,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_SELECT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b9016e-7eed-45f9-81b4-3195529df026,2812601931,446,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdde6515-259e-4c63-a6df-aa87be0fce4c,1164970772,447,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_02_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146aee3b-50c9-4354-8393-6074532bd7a7,113346659,448,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_03_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08d0c99e-559c-48ca-931e-25885a1238ce,2365822003,449,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_03_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b569e1-8445-42d0-a0d3-8f232c0c3e6a,1792372100,450,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_03_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c2d8613-a6f8-45e7-b99e-9f5b6fe68e73,2084526854,451,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_03_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22e9d2e6-8c10-4585-a759-d1fe4fd04b51,3175381953,452,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_SELECT_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13949627-6437-4e79-b76b-aeff288066e1,3650504451,453,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_99_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828dc5b5-826f-428d-989b-509b14c9a1f4,826286506,454,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_002_99_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a987370-b364-4582-8df0-4d478036ef9e,4103449684,455,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c676095f-17f5-4d57-ac14-5e5e354dd6e2,1674253046,456,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45177361-7bf6-4788-99c3-23010b2c1e69,2218448160,457,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_01_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808af22c-5d3e-4388-9677-401ffe18c11c,649681304,458,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_01_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ae6e154-0179-4673-b730-a3ee48b522d3,3211497563,459,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_01_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28b594a-c527-4612-a508-78b06aa728d7,3852254519,460,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_SELECT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2ea2e45-58b4-49a0-9ba1-364017041f28,3313073706,461,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30e7243a-22c8-45f0-b54d-4d965e3b3f73,1447441283,462,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_02_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c16efe1e-d9b7-404b-bf10-8e11206efd54,3046931574,463,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_03_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90d2bc6b-6e4b-476d-b8dc-42f73ae1d579,2689932607,464,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_03_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cafb8cc1-6aaa-4115-9b6a-88bb76d31fa5,2240647813,465,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_03_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33d7ae2c-79d8-403f-9791-848f524d77eb,3723489234,466,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_03_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12e8bbcf-d29f-4412-b9f7-822bfe6910c5,19060293,467,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_SELECT_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0748ae05-6c56-4a0a-83cb-c26234845da4,3823966893,468,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_99_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
033ed9e5-2f6d-49d9-aa41-73da79694b4f,4171875813,469,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_003_99_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d72c1374-c2f1-4b06-a30d-dbc9168a4b8c,2825671126,470,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711b686-86dc-4edb-97db-7d6a52e293a8,1610305253,471,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2b99de2-cf38-4bb7-838d-9a787e48c8fd,2101670056,472,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_01_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555c936d-a7ef-4123-9ab0-67d6827fd0e8,2532753692,473,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_01_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b962c9d-f99d-4081-8a21-651368a0f97a,392622601,474,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_SELECT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b665da80-480a-4249-b375-3a205ad377c3,1092738034,475,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2d0058e-4d6a-488b-96cb-7815666ac0fb,1693927506,476,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_03_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864397fd-1e43-4148-96df-c480e20dc637,3586773613,477,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_90_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbebfddc-0286-4037-b14f-3aa161bf3973,2986857375,478,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_03_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699a31b-55d8-453a-ba4d-2b8a88435918,1638416199,479,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_03_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d28253f-43d2-49b3-ae5f-5060b8994127,1314465783,480,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_04_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b52ae171-1bf7-46aa-9522-f267f340920d,748871103,481,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_04_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01818bc1-ecd9-40e3-805c-8c15f17699f4,2557851308,482,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_04_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bb966a6-b459-47dd-b09d-1ad0ac181ee1,2004922408,483,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_04_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a337e56a-c9b2-4a2a-9dbd-4a69f8367e04,2427038336,484,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_SELECT_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0456a29f-360a-4ee8-afde-b801815f62dd,321448351,485,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_05_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4091d9d-8967-4aae-b359-153523e71c03,2553585997,486,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_05_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6bedea4-ca39-44c1-93bb-f0921d32036a,3295817536,487,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_06_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3025a38-5c6c-4557-91d5-57907ff2e1bc,2601105303,488,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_06_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9dec368-84db-46a2-b054-2f0d85f2a2ed,12512434,489,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_06_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46048a8b-1734-4f0a-9766-efa403766d7f,4202898314,490,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_06_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de31b001-d733-4998-8034-19d0d9e19756,3163326666,491,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_SELECT_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8b6acad-42cd-45f2-8ba3-dafa9d849949,1230753873,492,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_99_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2feffc1a-9bee-4239-9019-0a2e0eb4f5fb,915460141,493,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_004_99_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449fbd36-4b7e-44fc-a701-c343d1e67274,82080750,494,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_005_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57a164ce-5284-4fe8-967e-6a8757aaa391,924329655,495,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_005_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2921449-fe13-4120-ac5d-ecbb53c68b75,328982517,496,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_005_01_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5285e96-823f-402f-8c9d-0ddc9618cea4,1863102117,497,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_005_01_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
