guid,crc?,<PrgDispCategory>,<PrgDispTiming>,<HunterRank>,<PrgDispHRCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispIconL>,<PrgDispIconS>,<QuestNumber>,<QuestNumber>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
9bdedc78-f563-4ab5-b810-26a415e31595,1622770167,MR,"""""",,,EV_PRO_MR_006_01_01,←がON,EV_PRO_MR_006_01_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_01_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
8d2919be-18ab-4866-8e7f-2ed0e274e422,4238164871,MR,"""""",10,←未満(MR),EV_PRO_MR_006_01_02,←がON,EV_PRO_MR_006_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6_01_03,<COL YEL>ＭＲ１０</COL>に上げる,Reach <COL YEL>MR 10</COL>,Atteindre le <COL YEL>RM 10</COL>,Raggiungi il <COL YEL>GM 10</COL>,Erreiche <COL YEL>MR 10</COL>.,Alcanza el <COL YEL>RM 10</COL>,Набрать <COL YEL>РМ 10</COL>,Osiągnij <COL YEL>RM 10</COL>,,,Alcance <COL YEL>RM 10</COL>,<COL YEL>MR10</COL>으로 올리기,提升至<COL YEL>MR10</COL>,升至<COL YEL>大师等级10</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 10</COL>,,,,,,,,,,,
ec6f7351-4452-475e-9e00-35ebe8a27a52,368766151,MR,"""""",10,←以上(MR),EV_PRO_MR_006_01_02,←がON,EV_PRO_MR_006_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",ガレアス_モデル,赤フキダシ,,,prg_disp_mr6_02_00,<COL YEL>提督ガレアス</COL>と話す,Talk to <COL YEL>Admiral Galleus</COL>,Parler à <COL YEL>Amiral Galleus</COL>,Parla con <COL YEL>l'ammiraglio Galleus</COL>,Sprich mit <COL YEL>Galleus</COL>.,Habla con <COL YEL>Almirante Galleus</COL>,"Поговорить с <COL YEL>Адмиралом 
Галлеусом</COL>","Porozmawiaj z <COL YEL>Admirałem
Galleusem</COL>",,,Fale com <COL YEL>Almirante Galleus</COL>,<COL YEL>제독 갈레아스</COL>와 대화,與<COL YEL>加雷亞斯提督</COL>交談,与<COL YEL>提督加雷亚斯</COL>对话,,,,,,,,تحدث إلى <COL YEL>الأدميرال جاليوس</COL>,,,,,,,,,,,
0b6a68fa-203c-4e87-9b1a-5919dd0ba41c,224281120,MR,"""""",,,EV_PRO_MR_006_02_01,←がON,EV_PRO_MR_TU1EX_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",アルロ_モデル,赤フキダシ,,,prg_disp_mr6tu1_01_00,<COL YEL>アルロー教官</COL>と話す,Talk to <COL YEL>Arena Master Arlow</COL>,Parler à <COL YEL>Maître d'Arène Arlow</COL>,Parla con <COL YEL>il maestro Arlow</COL>,Sprich mit <COL YEL>Arenameister Arlow</COL>.,"Habla con <COL YEL>el maestro
de la Arena Arlow</COL>",Поговорить с <COL YEL>Мастером Арлоу</COL>,Porozmawiaj z <COL YEL>Mistrzem Arlowem</COL>,,,Fale com o <COL YEL>Mestre Arlow</COL>,<COL YEL>알로 교관</COL>과 대화,與<COL YEL>亞爾羅教官</COL>交談,与<COL YEL>阿尔洛教官</COL>对话,,,,,,,,تحدث إلى <COL YEL>أرلو زعيم الساحة</COL>,,,,,,,,,,,
f77673fb-4456-4daf-90e6-680ba548b104,2259328001,MR,"""""",,,EV_PRO_MR_006_02_01,←がON,EV_PRO_MR_006_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_02_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
9e7f4cd9-9baa-4a85-9c26-80f1632126d3,3819690827,MR,"""""",,,EV_PRO_MR_TU1EX_02_01,←がON,EV_PRO_MR_TU1EX_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu1_01_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
e3dfff5e-8252-4ed6-aaed-013ad4110e28,3073092928,MR,"""""",,,EV_PRO_MR_006_02_02,←がON,EV_PRO_MR_006_03_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN385100,,prg_disp_mr6_02_02,"<COL YEL>緊急クエストをクリア</COL>
{0}","<COL YEL>Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente</COL>
{0}","<COL YEL>Missione urgente:</COL>
{0}","<COL YEL>Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente:</COL>
{0}","<COL YEL>Срочное задание:</COL>
{0}","<COL YEL>Pilne zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente:</COL>
{0}","<COL YEL>긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>緊急任務</COL>
{0}","<COL YEL>紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
63ac1e18-b807-4a1b-9ea4-6f49cb10f1cb,968772425,MR,"""""",,,EV_PRO_MR_006_03_01,←がON,EV_PRO_MR_TU1EX_01_98,←がOFF,"""""","""""","""""","""""","""""","""""",バハリ_モデル,赤フキダシ,,,prg_disp_mr6tu1_00_01,<COL YEL>研究員バハリ</COL>と話す,Talk to <COL YEL>Bahari the Scientist</COL>,Parler à <COL YEL>Bahari le scientifique</COL>,Parla con <COL YEL>Bahari lo scienziato</COL>,Sprich mit <COL YEL>Bahari</COL>.,"Habla con <COL YEL>Bahari, el científico</COL>",Поговорить с <COL YEL>Ученым Бахари</COL>,Porozmawiaj z <COL YEL>Naukowcem Baharim</COL>,,,"Fale com o <COL YEL>Bahari, o Cientista</COL>",<COL YEL>연구원 바하리</COL>와 대화,與<COL YEL>巴赫里研究員</COL>交談,与<COL YEL>研究员巴哈里</COL>对话,,,,,,,,تحدث إلى <COL YEL>بهاري العالِم</COL>,,,,,,,,,,,
b8b34333-2fb8-4742-a1cb-3ba7087449f4,3624563595,MR,"""""",,,EV_PRO_MR_TU1EX_01_98,←がON,EV_PRO_MR_006_03_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu1_00_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
bb0437c2-ce74-43ee-a699-76869549589d,623596301,MR,"""""",,,EV_PRO_MR_006_03_01,←がON,EV_PRO_MR_006_03_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_03_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
e67bfb0a-f5db-46e0-9589-f3a02bc9aec9,539067644,MR,"""""",,,EV_PRO_MR_006_03_02,←がON,EV_PRO_MR_TU1EX_20_01,←がOFF,"""""",Kをクリアしたことがあるか,"""""","""""","""""","""""",バハリ_モデル,赤フキダシ,,,prg_disp_mr6tu1_20_01,<COL YEL>研究員バハリ</COL>と話す,Talk to <COL YEL>Bahari the Scientist</COL>,Parler à <COL YEL>Bahari le scientifique</COL>,Parla con <COL YEL>Bahari lo scienziato</COL>,Sprich mit <COL YEL>Bahari</COL>.,"Habla con <COL YEL>Bahari, el científico</COL>",Поговорить с <COL YEL>Ученым Бахари</COL>,Porozmawiaj z <COL YEL>Naukowcem Baharim</COL>,,,"Fale com o <COL YEL>Bahari, o Cientista</COL>",<COL YEL>연구원 바하리</COL>와 대화,與<COL YEL>巴赫里研究員</COL>交談,与<COL YEL>研究员巴哈里</COL>对话,,,,,,,,تحدث إلى <COL YEL>بهاري العالِم</COL>,,,,,,,,,,,
89adbbd3-d6b4-48ce-870d-4584049197ac,3081341512,MR,"""""",20,←以上(MR),EV_PRO_MR_006_03_02,←がON,EV_PRO_MR_006_04_01,←がOFF,"""""","""""","""""","""""","""""","""""",フィオレーネ_モデル,赤フキダシ,,,prg_disp_mr6_04_00,<COL YEL>王国騎士フィオレーネ</COL>と話す,Talk to <COL YEL>Dame Fiorayne</COL>,Parler à <COL YEL>Dame Fiorayne</COL>,Parla con <COL YEL>Dama Fiorayne</COL>,Sprich mit <COL YEL>Fiorayne</COL>.,Habla con <COL YEL>Fiorayne</COL>,Поговорить с <COL YEL>рыцарем Фиорайной</COL>,Porozmawiaj z <COL YEL>Panią Fiorayne</COL>,,,Fale com a <COL YEL>Dama Fiorayne</COL>,<COL YEL>왕국 기사 피오레네</COL>와 대화,與<COL YEL>王國騎士菲歐莉尼</COL>交談,与<COL YEL>王国骑士菲奥莱娜</COL>对话,,,,,,,,تحدَّث إلى <COL YEL>السيدة فيوراين</COL>,,,,,,,,,,,
6fb9dc6d-2eb5-4fdd-9f53-8ef4934be8b9,534411924,MR,"""""",,,EV_PRO_MR_006_04_01,←がON,EV_PRO_MR_006_04_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_04_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
8b6102db-ee2f-419e-a8c7-10580366cb9d,3841885131,MR,"""""",,,EV_PRO_MR_006_04_02,←がON,EV_PRO_MR_006_05_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315602,,prg_disp_mr6_04_02,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
3652d967-853a-4cfb-91d3-665f0d65fbc7,1688352157,MR,"""""",,,EV_PRO_MR_006_05_01,←がON,EV_PRO_MR_006_05_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_05_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
c976e22d-c8c7-4e4e-9c97-09a183fe2631,4252483300,MR,"""""",30,←以上(MR),EV_PRO_MR_006_05_02,←がON,EV_PRO_MR_006_06_01,←がOFF,"""""","""""","""""","""""","""""","""""",フィオレーネ_モデル,赤フキダシ,,,prg_disp_mr6_06_00,<COL YEL>王国騎士フィオレーネ</COL>と話す,Talk to <COL YEL>Dame Fiorayne</COL>,Parler à <COL YEL>Dame Fiorayne</COL>,Parla con <COL YEL>Dama Fiorayne</COL>,Sprich mit <COL YEL>Fiorayne</COL>.,Habla con <COL YEL>Fiorayne</COL>,Поговорить с <COL YEL>рыцарем Фиорайной</COL>,Porozmawiaj z <COL YEL>Panią Fiorayne</COL>,,,Fale com a <COL YEL>Dama Fiorayne</COL>,<COL YEL>왕국 기사 피오레네</COL>와 대화,與<COL YEL>王國騎士菲歐莉尼</COL>交談,与<COL YEL>王国骑士菲奥莱娜</COL>对话,,,,,,,,تحدَّث إلى <COL YEL>السيدة فيوراين</COL>,,,,,,,,,,,
deec6379-eb5f-4514-853b-a41427ba1c57,591186752,MR,"""""",,,EV_PRO_MR_006_06_01,←がON,EV_PRO_MR_006_06_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_06_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
e024eaaf-9780-4b03-aedd-07f720dcda3e,2302975355,MR,"""""",,,EV_PRO_MR_006_06_02,←がON,EV_PRO_MR_006_07_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315601,,prg_disp_mr6_06_02,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
1c76ebde-ad58-45d0-a44b-019a517135fa,1663789323,MR,"""""",,,EV_PRO_MR_006_07_01,←がON,EV_PRO_MR_006_07_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_07_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
b4996a2c-4165-4326-a5d0-b3f2440b2f5d,16621803,MR,"""""",50,←以上(MR),EV_PRO_MR_006_07_02,←がON,EV_PRO_MR_006_08_01,←がOFF,"""""","""""","""""","""""","""""","""""",フィオレーネ_モデル,赤フキダシ,,,prg_disp_mr6_08_00,<COL YEL>王国騎士フィオレーネ</COL>と話す,Talk to <COL YEL>Dame Fiorayne</COL>,Parler à <COL YEL>Dame Fiorayne</COL>,Parla con <COL YEL>Dama Fiorayne</COL>,Sprich mit <COL YEL>Fiorayne</COL>.,Habla con <COL YEL>Fiorayne</COL>,Поговорить с <COL YEL>рыцарем Фиорайной</COL>,Porozmawiaj z <COL YEL>Panią Fiorayne</COL>,,,Fale com a <COL YEL>Dama Fiorayne</COL>,<COL YEL>왕국 기사 피오레네</COL>와 대화,與<COL YEL>王國騎士菲歐莉尼</COL>交談,与<COL YEL>王国骑士菲奥莱娜</COL>对话,,,,,,,,تحدَّث إلى <COL YEL>السيدة فيوراين</COL>,,,,,,,,,,,
e46ee2a9-e5b2-4ade-95d9-2236ab7ffcf0,3470458767,MR,"""""",,,EV_PRO_MR_006_08_01,←がON,EV_PRO_MR_006_08_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_08_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
8d0b2681-b233-4416-8274-30b2a06dac8a,3057243279,MR,"""""",,,EV_PRO_MR_006_08_02,←がON,EV_PRO_MR_006_09_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315603,,prg_disp_mr6_08_02,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
253ad7cf-7a8b-4f15-9550-1f87ffb726ae,293835176,MR,"""""",,,EV_PRO_MR_006_09_01,←がON,EV_PRO_MR_006_09_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_09_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
c36a763e-4ff6-4170-ab40-b10cb9950e88,3509440731,MR,"""""",81,←UP(K),EV_PRO_MR_006_09_02,←がON,EV_PRO_MR_TU1EX_05_01,←がOFF,"""""","""""","""""","""""","""""","""""",バハリ_モデル,赤フキダシ,,,prg_disp_mr6tu1_06_01,<COL YEL>研究員バハリ</COL>と話す,Talk to <COL YEL>Bahari the Scientist</COL>,Parler à <COL YEL>Bahari le scientifique</COL>,Parla con <COL YEL>Bahari lo scienziato</COL>,Sprich mit <COL YEL>Bahari</COL>.,"Habla con <COL YEL>Bahari, el científico</COL>",Поговорить с <COL YEL>Ученым Бахари</COL>,Porozmawiaj z <COL YEL>Naukowcem Baharim</COL>,,,"Fale com o <COL YEL>Bahari, o Cientista</COL>",<COL YEL>연구원 바하리</COL>와 대화,與<COL YEL>巴赫里研究員</COL>交談,与<COL YEL>研究员巴哈里</COL>对话,,,,,,,,تحدث إلى <COL YEL>بهاري العالِم</COL>,,,,,,,,,,,
873d3cf8-4bdf-419a-8a6f-9ab68bff0f94,3926940925,MR,"""""",,,EV_PRO_MR_TU1EX_05_01,←がON,EV_PRO_MR_TU1EX_05_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu1_06_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
